acctid,state,zip,rollout,cobal,collscr,cs,accessscr,lnacscr,bureauscr,eaglemod,numcalls,numrpcs,totalpay
2123,WA,98034,Wells,2191,02013686,2,0.8462,-0.17,122,41,309,5,400
2124,OK,73118,Chase,5078,06012572,6,0.1740,-1.75,110,1,96,7,1300
2125,MA,01985,Bank_Of_Am,1948,01016854,1,0.3038,-1.19,135,39,38,3,150
2126,KS,66865,Bank_Of_Am,5440,01015965,1,0.0017,-6.38,122,84,22,1,100
2127,TX,77072,Wells,2714,08921285,8,0.4162,-0.88,146,15,12,1,665
2128,CA,95662,Bank_Of_Am,7675,01016456,1,0.6538,-0.42,125,61,70,5,160
2129,TX,76106,Discover,3427,10011566,10,0.5533,-0.59,123,79,153,1,50
2130,LA,71106,Discover,4145,07012452,7,0.9525,-0.05,137,25,54,7,225
2131,TX,76148,Discover,3477,08012220,8,0.8959,-0.11,129,68,166,1,100
2132,CA,95422,Wells,1136,09012085,9,0.1280,-2.06,100,93,16,8,275
2133,WI,53140,Discover,1815,01015137,1,0.1123,-2.19,97,72,152,3,150
2134,NC,27569,Chase,1564,01015056,1,0.6642,-0.41,146,65,95,3,100
2135,NC,27886,Discover,4323,01019042,1,0.4852,-0.72,119,68,14,10,1783
2136,CA,91731,Bank_Of_Am,2310,05012771,5,0.7604,-0.27,113,37,41,1,2861
2137,MA,02367,Associates,6982,10011732,10,0.1229,-2.1,117,67,3,1,110
2138,CA,91910,Bank_Of_Am,3169,07012527,7,0.5408,-0.61,107,89,141,2,69
2139,NY,14610,Chase,13089,09011934,9,0.0465,-3.07,99,75,11,4,3012
2140,FL,33169,Associates,3380,04013189,4,0.9859,-0.01,115,42,62,5,1370
2141,MS,39341,Discover,2019,01015316,1,0.4142,-0.88,135,76,198,2,323
2142,NY,11550,Chase,2207,08000000,8,0.4702,-0.75,127,76,31,6,100
2143,CA,95008,Wells,5233,01019141,1,0.9072,-0.1,136,23,23,5,1622
2144,MA,02777,Discover,1123,04013175,4,0.4792,-0.74,142,50,117,2,475
2145,TX,78362,Chase_Rev,2819,10011654,10,0.5097,-0.67,116,65,5,1,652
2146,TX,77069,Wells,1530,01015058,1,0.7342,-0.31,107,26,30,2,50
2147,NM,87505,Chase,807,04013257,4,0.1105,-2.2,135,66,261,1,106
2148,CA,94591,Associates,1995,01017286,1,0.6243,-0.47,87,4,45,2,75
2149,MD,21221,Discover,517,01015517,1,0.6335,-0.46,84,63,79,1,548
2150,AR,72933,Discover,7533,06012638,6,0.0763,-2.57,133,61,1,1,50
2151,CA,95401,Associates,1929,08012218,8,0.6536,-0.43,125,52,134,8,355
2152,NY,10707,Bank_Of_Am,5934,04013010,4,0.7274,-0.32,109,2,53,4,1980
2153,CA,90249,Bank_Of_Am,317,03013357,3,0.3643,-1.01,116,8,123,1,100
2154,CA,94564,Bank_Of_Am,1063,03013432,3,0.4213,-0.86,129,71,129,1,141
2155,OK,73010,Associates,1951,01014799,1,0.3391,-1.08,139,77,198,2,700
2156,AZ,85226,Wells,1132,07012525,7,0.0999,-2.3,129,4,30,2,300
2157,CA,90220,Associates,1759,01015006,1,0.6311,-0.46,124,99,27,5,388
2158,TX,75215,Associates,1193,09012141,9,0.0184,-3.99,131,86,52,2,25
2159,NY,11691,Discover,3510,01016798,1,0.2516,-1.38,119,97,90,1,3484
2160,PA,19007,Discover,2273,01016427,1,0.5449,-0.61,95,56,101,2,94
2161,AR,72450,Discover,1892,06012711,6,0.1251,-2.08,106,60,50,2,703
2162,MA,01945,Associates,6524,08012231,8,0.6833,-0.38,125,19,58,2,1242
2163,NJ,07307,Bank_Of_Am,1478,04013132,4,0.4429,-0.81,90,27,199,1,808
2164,NY,10451,Discover,1755,01015902,1,0.0040,-5.53,108,72,14,2,505
2165,CT,06606,Bank_Of_Am,482,02014650,2,0.9572,-0.04,121,18,239,2,30
2166,PA,19147,Chase_Rev,2188,02013878,2,0.9501,-0.05,126,94,46,2,1016
2167,TX,75030,Wells,3059,10011827,10,0.1712,-1.76,119,45,145,3,1546
2168,WY,82935,Bank_Of_Am,1812,02014733,2,0.3039,-1.19,128,47,62,1,1484
2169,TN,37075,Chase,1352,04013016,4,0.3489,-1.05,93,13,548,1,832
2170,IL,60060,Discover,2689,02013860,2,0.2790,-1.28,118,65,80,2,1025
2171,MI,48732,Chase_Rev,1790,03013583,3,0.6924,-0.37,114,4,70,2,604
2172,IN,47390,Associates,7019,01019139,1,0.2674,-1.32,115,46,27,8,3942
2173,KY,42020,Associates,5704,01015006,1,0.4827,-0.73,126,45,62,1,59
2174,OR,97702,Discover,2981,08012278,8,0.3102,-1.17,142,77,78,9,75
2175,CA,91910,Wells,1659,07012510,7,0.6236,-0.47,126,16,2,1,33
2176,UT,84067,Bank_Of_Am,1196,02014112,2,0.0293,-3.53,116,26,9,1,50
2177,GA,31404,Wells,1629,03013569,3,0.6199,-0.48,133,49,94,1,1849
2178,NY,11210,Bank_Of_Am,3304,01019170,1,0.8509,-0.16,146,76,16,7,500
2179,NV,89110,Bank_Of_Am,2142,10011465,10,0.9588,-0.04,135,22,25,1,25
2180,LA,71245,Associates,7244,01019227,1,0.0655,-2.73,120,51,112,1,840
2181,CO,81101,Associates,1030,07012402,7,0.8184,-0.2,112,34,4,1,600
2182,IL,60637,Associates,9108,05012776,5,0.1779,-1.73,141,88,117,6,200
2183,MI,48238,Associates,7737,01018411,1,0.8855,-0.12,147,68,42,11,693
2184,PA,19122,Associates,1636,02013852,2,0.7746,-0.26,104,32,19,4,978
2185,TX,78741,Discover,756,08921505,8,0.0361,-3.32,130,27,95,6,454
2186,CA,94531,Wells,1490,07012434,7,0.7405,-0.3,132,26,92,1,1045
2187,WA,98012,Discover,3957,09012032,9,0.6096,-0.49,133,79,314,1,3325
2188,SC,29306,Associates,4783,02014215,2,0.3331,-1.1,107,85,39,4,550
2189,FL,33805,Discover,1591,02013842,2,0.4028,-0.91,141,27,46,3,705
2190,WA,98840,Bank_Of_Am,1337,07012439,7,0.5616,-0.58,118,27,62,4,555
2191,TX,77067,Associates,1847,07012393,7,0.0604,-2.81,106,53,92,19,80
2192,CA,92019,Bank_Of_Am,2217,04013010,4,0.9644,-0.04,98,80,576,3,100
2193,VA,22192,Associates,1656,02013733,2,0.9441,-0.06,115,72,7,1,446
2194,CA,94526,Wells_FIB,3347,01929546,1,0.9943,-0.01,113,12,32,9,1960
2195,GA,30022,Bank_Of_Am,2503,03013324,3,0.8990,-0.11,138,40,46,4,3030
2196,TX,77564,Discover,7918,07012357,7,0.9215,-0.08,120,6,99,1,411
2197,CA,95422,Bank_Of_Am,3782,09012029,9,0.7701,-0.26,103,70,7,5,350
2198,FL,33415,Discover,3174,01016862,1,0.3763,-0.98,128,97,218,2,2860
2199,IL,61614,Bank_Of_Am,2174,02013687,2,0.3727,-0.99,137,7,221,1,150
2200,CA,90047,Associates,4065,04923132,4,0.5597,-0.58,143,4,29,1,350
2201,IL,60106,Discover,6641,01014973,1,0.9892,-0.01,110,79,46,1,25
2202,OR,97219,Bank_Of_Am,7207,06012572,6,0.1755,-1.74,87,40,78,7,311
2203,AL,35118,Chase,2664,04013072,4,0.9012,-0.1,114,94,52,12,600
2204,NJ,07513,Discover,1660,03013659,3,0.3429,-1.07,119,82,110,6,35
2205,IL,60471,Discover,3910,01017672,1,0.7098,-0.34,125,57,65,1,1840
2206,TX,75862,Discover,8314,07012381,7,0.1531,-1.88,137,34,9,1,300
2207,NY,13166,Wells,3148,02013749,2,0.4827,-0.73,120,21,135,5,1170
2208,MI,48051,Discover,1448,04013086,4,0.2967,-1.21,98,35,34,4,1346
2209,CA,95928,Wells,1425,05012811,5,0.7892,-0.24,115,19,29,3,440
2210,MI,48335,Discover,1991,04013183,4,0.4206,-0.87,118,44,67,2,162
2211,AL,36089,Chase,1535,07921803,7,0.1047,-2.26,99,87,16,1,193
2212,TX,79904,Discover,1295,02014093,2,0.6814,-0.38,115,83,108,3,393
2213,AZ,85282,Associates,2702,03013637,3,0.6917,-0.37,125,31,150,1,1100
2214,KY,40229,Associates,726,08000000,8,0.6259,-0.47,116,19,96,10,50
2215,CA,90068,Bank_Of_Am,7985,10011857,10,0.2153,-1.54,132,59,53,1,400
2216,GA,30458,Discover,2156,04013228,4,0.3076,-1.18,127,92,138,2,700
2217,IN,46342,Associates,2635,01927579,1,0.3398,-1.08,112,45,303,11,435
2218,MD,21146,Discover,9633,02014650,2,0.0493,-3.01,126,52,99,2,350
2219,MA,01128,Discover,3409,02014352,2,0.3217,-1.13,89,85,44,10,595
2220,MS,38674,Discover,3477,08012299,8,0.2711,-1.31,141,17,179,2,385
2221,NV,89108,Chase,5924,10011175,10,0.1920,-1.65,99,69,71,2,25
2222,CA,93620,Bank_Of_Am,1231,09012049,9,0.3223,-1.13,121,62,5,2,610
2223,CA,94541,Wells,1395,07012526,7,0.5474,-0.6,129,51,40,4,253
2224,NY,11208,Bank_Of_Am,2284,03013393,3,0.2252,-1.49,128,92,25,1,487
2225,CA,91710,Wells,2206,06012758,6,0.5595,-0.58,142,73,637,1,1274
2226,NJ,07029,Bank_Of_Am,8820,02014207,2,0.8879,-0.12,141,76,292,4,150
2227,ME,03904,Associates,6570,10011634,10,0.9028,-0.1,143,13,82,2,418
2228,MI,48846,Chase_Rev,5988,01016380,1,0.0297,-3.52,122,81,49,3,2503
2229,TX,75137,Discover,8425,10011195,10,0.3605,-1.02,129,14,241,3,4500
2230,CA,92647,Associates,1945,08012291,8,0.4372,-0.83,126,64,49,1,350
2231,CA,91789,Wells,4862,02014308,2,0.1090,-2.22,118,77,15,3,130
2232,PA,19120,Discover,2826,01016872,1,0.1875,-1.67,97,23,23,8,175
2233,CA,90063,Wells,2448,02013971,2,0.7666,-0.27,131,42,87,1,3205
2234,CA,91605,Bank_Of_Am,1087,08012197,8,0.2013,-1.6,130,73,2,1,702
2235,AZ,85044,Bank_Of_Am,1827,06012655,6,0.4634,-0.77,132,67,52,2,1950
2236,VA,22015,Discover,2187,02014574,2,0.2601,-1.35,123,98,30,1,132
2237,CO,80207,Bank_Of_Am,1569,01016236,1,0.7508,-0.29,112,59,27,1,289
2238,WA,98198,Wells,6496,02014693,2,0.9227,-0.08,125,24,259,1,2697
2239,NM,88053,Discover,2028,01016357,1,0.1315,-2.03,123,95,3,1,507
2240,MO,65285,Chase_Rev,326,01015631,1,0.6713,-0.4,132,10,209,1,130
2241,IN,46410,Discover,1304,02013811,2,0.6579,-0.42,148,16,124,3,50
2242,OH,44403,Associates,3218,03013318,3,0.8101,-0.21,131,79,102,2,33
2243,IL,60540,Bank_Of_Am,6208,02014331,2,0.8740,-0.13,96,59,98,1,400
2244,TN,37029,Associates,6440,10011841,10,0.1223,-2.1,74,5,9,1,510
2245,IL,60103,Bank_Of_Am,5770,04013027,4,0.1961,-1.63,119,71,616,1,300
2246,CA,90220,Wells,1766,02014285,2,0.9195,-0.08,121,99,44,8,780
2247,NY,14150,Discover,4521,02013792,2,0.0713,-2.64,128,86,45,1,750
2248,CA,90018,Wells,2044,04013024,4,0.3016,-1.2,121,82,36,10,361
2249,MO,63031,Discover,1615,01015968,1,0.1919,-1.65,134,30,48,1,150
2250,MI,48505,Associates,5661,01926046,1,0.9529,-0.05,86,44,13,3,240
2251,CA,93311,Chase,3601,06012736,6,0.5982,-0.51,133,10,79,1,148
2252,NJ,08091,Discover,3444,01015926,1,0.6767,-0.39,118,46,31,4,1733
2253,IL,60188,Associates,1080,04013014,4,0.7209,-0.33,101,31,130,11,413
2254,NY,10029,Discover,4196,02013802,2,0.6204,-0.48,122,32,79,7,227
2255,MD,21620,Wells,7068,07012424,7,0.8201,-0.2,130,50,47,1,1158
2256,GA,31313,Chase_Rev,541,02013856,2,0.2578,-1.36,117,15,82,7,405
2257,CA,91603,Bank_Of_Am,2147,05012906,5,0.0556,-2.89,119,43,85,5,100
2258,CA,93277,Discover,4611,08012254,8,0.8166,-0.2,110,66,99,1,51
2259,CA,91770,Bank_Of_Am,2950,01926374,1,0.1087,-2.22,114,40,19,2,988
2260,KS,66047,Bank_Of_Am,1245,04013251,4,0.5891,-0.53,129,1,29,1,3244
2261,SC,29906,Discover,5514,06012587,6,0.1101,-2.21,82,28,41,1,373
2262,CA,93033,Wells,3731,05012971,5,0.4959,-0.7,136,5,101,2,600
2263,GA,30017,Discover,3252,05012847,5,0.0900,-2.41,126,93,34,2,140
2264,CA,93727,Bank_Of_Am,652,05012790,5,0.2591,-1.35,135,44,17,2,85
2265,NJ,07735,Discover,932,08000000,8,0.6903,-0.37,132,52,94,1,17
2266,CA,92870,Wells,2036,01927176,1,0.4645,-0.77,118,34,30,3,730
2267,CA,92675,Wells,1718,04013204,4,0.5890,-0.53,135,51,145,5,100
2268,MD,20706,Discover,4042,01019416,1,0.8158,-0.2,115,72,35,1,1475
2269,WA,98001,Associates,2732,08012194,8,0.6137,-0.49,146,21,64,4,120
2270,IL,62946,Associates,2258,04013161,4,0.6978,-0.36,125,99,79,1,563
2271,KY,41074,Discover,4255,07012357,7,0.0182,-4.01,117,14,60,1,175
2272,CA,92056,Bank_Of_Am,1168,04013241,4,0.7924,-0.23,113,40,52,4,1430
2273,UT,84107,Associates,1525,09012063,9,0.3969,-0.92,142,82,17,1,75
2274,LA,70127,Discover,2502,06012622,6,0.4857,-0.72,144,17,9,1,600
2275,NY,10025,Chase_Rev,1941,02013932,2,0.1097,-2.21,102,53,65,1,1000
2276,OH,45780,Discover,684,07012557,7,0.3816,-0.96,128,89,175,5,442
2277,PA,18201,Discover,3009,01018261,1,0.7672,-0.26,130,41,30,5,1566
2278,CA,90042,Wells,2339,04013076,4,0.6337,-0.46,99,10,65,1,1555
2279,NJ,07823,Associates,3283,06012758,6,0.9460,-0.06,146,59,45,3,70
2280,NJ,07202,Discover,2233,03013390,3,0.1630,-1.81,113,5,39,5,350
2281,NC,27260,Associates,3476,01015048,1,0.1680,-1.78,130,26,42,5,1950
2282,CA,92503,Wells,1428,06012728,6,0.5987,-0.51,84,25,32,3,30
2283,NJ,08757,Discover,3385,01015058,1,0.9202,-0.08,129,24,57,1,1700
2284,CA,92706,Wells,7698,01015102,1,0.9836,-0.02,114,8,47,8,6177
2285,NJ,07728,Associates,1365,08012347,8,0.7011,-0.36,91,2,3,1,504
2286,OK,74006,Discover,3642,04013086,4,0.8955,-0.11,104,85,12,3,1100
2287,CA,94061,Wells,6701,09011996,9,0.5949,-0.52,129,47,36,4,1
2288,MI,48174,Bank_Of_Am,7246,01019115,1,0.3143,-1.16,114,4,6,1,4700
2289,NJ,08215,Discover,3163,03013315,3,0.2950,-1.22,100,82,31,2,470
2290,NJ,07026,Chase_Rev,1590,02013975,2,0.7909,-0.23,112,20,105,3,834
2291,IN,47384,Associates,7308,09012091,9,0.5132,-0.67,123,97,57,3,463
2292,CA,94546,Wells,1087,08000000,8,0.6119,-0.49,91,8,72,3,100
2293,OR,97030,Bank_Of_Am,4599,01016852,1,0.1009,-2.29,138,62,135,13,1500
2294,TX,78233,Wells,1014,08012319,8,0.3225,-1.13,140,42,63,1,18
2295,CA,95307,Wells,1149,06012615,6,0.0724,-2.63,135,42,4,1,500
2296,WA,98671,Associates,3620,01019230,1,0.4251,-0.86,139,80,16,6,519
2297,TX,76123,Associates,269,03013398,3,0.2304,-1.47,129,6,7,1,250
2298,NY,14445,Chase,4622,04013027,4,0.5595,-0.58,132,42,102,6,477
2299,CA,90716,Discover,1702,05012895,5,0.3937,-0.93,118,73,89,1,760
2300,CA,95610,Wells,1974,01015595,1,0.8059,-0.22,129,31,59,6,724
2301,RI,02906,Chase_Bony,2534,03013298,3,0.8756,-0.13,130,47,63,2,780
2302,AZ,85035,Discover,6864,10011317,10,0.0527,-2.94,139,84,30,3,25
2303,CA,95610,Bank_Of_Am,8432,10011592,10,0.3654,-1.01,119,50,147,3,8431
2304,MO,65704,Chase_Rev,5132,01016393,1,0.2799,-1.27,142,11,115,8,252
2305,KY,40390,Discover,508,04013226,4,0.3065,-1.18,140,31,120,3,425
2306,NY,11520,Bank_Of_Am,4935,06922268,6,0.0726,-2.62,137,1,67,3,1200
2307,NY,11217,Associates,5615,01015686,1,0.6090,-0.5,83,75,116,3,1772
2308,NC,27609,Associates,2362,03013314,3,0.6896,-0.37,143,16,34,1,550
2309,OR,97537,Bank_Of_Am,5326,07012354,7,0.5880,-0.53,108,18,116,22,275
2310,TX,78705,Discover,1895,05922950,5,0.3449,-1.06,122,95,102,2,600
2311,TX,79705,Discover,5050,08012324,8,0.9378,-0.06,74,34,2,1,958
2312,NC,28311,Associates,1287,02014040,2,0.8096,-0.21,142,89,71,7,450
2313,NC,28212,Associates,2396,02014754,2,0.6306,-0.46,125,82,82,3,250
2314,ID,83670,Chase_Bony,3753,10011822,10,0.6779,-0.39,129,57,42,8,74
2315,IL,60649,Bank_Of_Am,433,06922265,6,0.5779,-0.55,133,48,45,4,753
2316,CA,90056,Associates,6585,03013513,3,0.2503,-1.38,104,97,289,9,535
2317,OH,45732,Discover,1718,03013480,3,0.4022,-0.91,116,1,393,1,1467
2318,NY,11550,Chase,6473,07012388,7,0.1313,-2.03,132,12,61,1,67
2319,TX,76354,Chase,3437,10011563,10,0.7571,-0.28,99,82,37,2,2602
2320,CA,94087,Wells,1107,05012811,5,0.9557,-0.05,110,56,329,2,167
2321,CA,94608,Wells,5022,08012217,8,0.2622,-1.34,143,16,33,8,200
2322,IL,60201,Associates,726,05012863,5,0.9635,-0.04,83,24,66,5,450
2323,IL,60415,Chase,4193,07920000,7,0.2400,-1.43,130,85,218,7,620
2324,WI,54725,Chase,2479,07012487,7,0.7053,-0.35,118,26,46,3,925
2325,AZ,86327,Bank_Of_Am,516,06012659,6,0.0435,-3.13,116,53,231,1,70
2326,UT,84078,Chase,6245,10011801,10,0.6664,-0.41,142,13,227,4,175
2327,NM,87108,Bank_Of_Am,4287,02014306,2,0.6795,-0.39,122,75,7,4,400
2328,FL,33613,Discover,1642,02014665,2,0.8538,-0.16,112,58,18,7,882
2329,WY,82072,Bank_Of_Am,3610,05012832,5,0.0344,-3.37,137,1,111,1,1800
2330,IA,52577,Discover,6204,02014439,2,0.9634,-0.04,86,87,5,3,865
2331,PA,19335,Chase,4411,08000000,8,0.2006,-1.61,141,47,130,1,177
2332,TN,37874,Associates,606,03013416,3,0.4936,-0.71,100,98,195,6,30
2333,IN,46323,Associates,934,02014037,2,0.7401,-0.3,114,21,230,4,500
2334,AR,72616,Discover,2620,02014196,2,0.5293,-0.64,126,32,52,3,63
2335,LA,70392,Chase_Rev,4663,06012742,6,0.1423,-1.95,138,98,75,7,75
2336,LA,70072,Discover,4225,01017559,1,0.7421,-0.3,134,40,115,1,990
2337,FL,33928,Discover,3897,02014181,2,0.1653,-1.8,139,12,55,17,25
2338,TX,75060,Bank_Of_Am,1649,01017611,1,0.6970,-0.36,120,30,128,9,96
2339,PA,19141,Associates,6935,08012278,8,0.7147,-0.34,112,90,36,1,188
2340,SC,29611,Discover,1631,05012884,5,0.8928,-0.11,125,11,24,1,35
2341,NY,12205,Chase,5014,10011569,10,0.7986,-0.22,144,34,173,1,2751
2342,OH,44446,Discover,4317,01015721,1,0.9666,-0.03,103,54,75,1,500
2343,WA,98404,Wells,1371,04013233,4,0.3655,-1.01,108,97,14,1,28
2344,CA,92019,Chase_Rev,1720,04013105,4,0.1535,-1.87,83,97,24,2,280
2345,CA,90291,Wells,2077,02013713,2,0.3947,-0.93,110,40,34,8,200
2346,TX,77071,Chase_Bony,1582,08012142,8,0.6158,-0.48,131,93,31,6,800
2347,KS,67214,Associates,6408,08012321,8,0.9282,-0.07,109,8,54,25,500
2348,NE,68333,Discover,1276,04013186,4,0.9945,-0.01,135,60,27,4,30
2349,OH,43130,Discover,4662,01015837,1,0.9817,-0.02,127,87,23,4,788
2350,IL,60440,Discover,2869,03013524,3,0.7439,-0.3,111,85,62,4,619
2351,TX,77004,Associates,3850,10010156,10,0.6560,-0.42,122,24,106,3,196
2352,AZ,86336,Associates,5098,10010187,10,0.2287,-1.48,120,85,171,1,2140
2353,OH,44146,Discover,873,08000000,8,0.0248,-3.7,109,90,228,2,94
2354,LA,71037,Discover,9045,01018844,1,0.5046,-0.68,140,34,6,1,875
2355,HI,96792,Bank_Of_Am,640,09012066,9,0.8590,-0.15,116,99,29,5,25
2356,TX,79464,Chase_Rev,910,06012580,6,0.2410,-1.42,120,65,82,1,210
2357,MO,65619,Discover,2597,03013329,3,0.1248,-2.08,101,62,109,4,1265
2358,CO,80631,Bank_Of_Am,1352,02014032,2,0.4925,-0.71,111,74,114,8,270
2359,VT,05156,Bank_Of_Am,1413,02014061,2,0.7939,-0.23,86,67,8,3,800
2360,FL,33411,Discover,1907,03013603,3,0.8724,-0.14,76,64,86,2,65
2361,LA,70094,Discover,3282,03013370,3,0.5034,-0.69,113,48,36,2,1391
2362,SC,29464,Discover,3210,05012932,5,0.3380,-1.08,113,1,100,2,1710
2363,OH,43302,Associates,1036,08000000,8,0.4725,-0.75,128,84,94,3,63
2364,GA,31093,Discover,4020,06012662,6,0.3828,-0.96,113,17,56,9,100
2365,CA,95425,Wells,1891,01019510,1,0.0046,-5.39,126,96,47,5,720
2366,PA,16101,Associates,6893,01015374,1,0.4526,-0.79,100,29,129,3,230
2367,TX,79096,Discover,3436,07012528,7,0.4905,-0.71,104,26,69,1,700
2368,NV,89108,Wells,1100,08000000,8,0.6208,-0.48,124,33,37,1,400
2369,UT,84790,Wells,991,03013359,3,0.1784,-1.72,122,54,65,4,268
2370,TN,37664,Chase_Rev,4363,05012798,5,0.6689,-0.4,129,84,34,1,2268
2371,AZ,85018,Wells,1181,08012236,8,0.5995,-0.51,133,12,4,1,55
2372,FL,33534,Discover,4577,04013268,4,0.3905,-0.94,115,36,21,3,475
2373,LA,71060,Chase,8083,05012996,5,0.6935,-0.37,125,67,3,1,40
2374,CA,95630,Wells,1054,09012129,9,0.2688,-1.31,110,3,50,2,100
2375,OH,43791,Chase,2258,04013016,4,0.9488,-0.05,144,4,65,1,663
2376,CA,94591,Wells,2267,05012785,5,0.1525,-1.88,92,4,67,4,590
2377,TX,77033,Discover,2943,05012831,5,0.1640,-1.81,128,70,59,2,20
2378,KS,66502,Discover,9433,03924230,3,0.9255,-0.08,118,17,92,9,75
2379,CA,94401,Associates,1035,03013368,3,0.7245,-0.32,132,48,137,3,62
2380,KS,66102,Chase,2571,03013498,3,0.4158,-0.88,127,9,315,1,100
2381,CA,92505,Wells,1859,04013259,4,0.1219,-2.1,135,81,83,4,1029
2382,NY,14615,Wells,7294,02014468,2,0.5238,-0.65,134,46,48,3,2650
2383,TN,38118,Discover,1047,03013467,3,0.2004,-1.61,139,55,87,6,725
2384,TX,75091,Associates,1238,09011909,9,0.9048,-0.1,117,81,50,2,375
2385,CA,92583,Bank_Of_Am,3757,02014596,2,0.3330,-1.1,110,97,74,4,100
2386,GA,31543,Associates,1748,01019428,1,0.3826,-0.96,136,3,22,1,291
2387,NY,11413,Discover,3321,01016096,1,0.7485,-0.29,114,35,14,2,1740
2388,NY,12202,Chase,375,02014466,2,0.5585,-0.58,105,97,19,9,180
2389,OH,44143,Associates,7161,09012083,9,0.2779,-1.28,100,17,50,2,100
2390,NC,28570,Wells,1530,01016902,1,0.0013,-6.63,137,28,42,6,1010
2391,CT,06515,Bank_Of_Am,6866,05012865,5,0.0820,-2.5,123,32,73,2,200
2392,CA,92399,Discover,1566,04013165,4,0.1084,-2.22,115,11,81,1,595
2393,NY,14224,Bank_Of_Am,11126,01018221,1,0.6279,-0.47,137,39,39,1,2232
2394,CA,92815,Bank_Of_Am,7267,01018736,1,0.8121,-0.21,135,36,244,5,515
2395,TX,77414,Chase,5864,10011054,10,0.1290,-2.05,143,87,136,4,2053
2396,CA,92410,Wells,845,01015409,1,0.1677,-1.79,107,22,30,3,500
2397,TN,37203,Bank_Of_Am,5834,01925794,1,0.2992,-1.21,113,36,57,3,1505
2398,NM,87006,Associates,2386,08012330,8,0.5451,-0.61,106,56,228,2,50
2399,FL,34979,Discover,7502,09012080,9,0.9267,-0.08,133,77,98,34,135
2400,TX,78753,Associates,6320,09011877,9,0.2157,-1.53,111,70,138,5,100
2401,CA,92801,Wells,2801,04013075,4,0.7416,-0.3,91,33,49,2,2520
2402,IL,60629,Discover,1469,06012727,6,0.5528,-0.59,131,57,81,2,76
2403,NJ,07205,Discover,2154,02014492,2,0.3183,-1.14,129,44,61,3,400
2404,CA,92142,Discover,1718,09920857,9,0.3020,-1.2,102,51,74,1,397
2405,TX,75455,Discover,8637,10011126,10,0.4354,-0.83,135,1,270,1,65
2406,OH,44904,Chase_Rev,8150,08012303,8,0.8845,-0.12,116,8,4,2,507
2407,OH,44108,Associates,4143,06012655,6,0.3151,-1.15,144,24,108,1,15
2408,CA,94966,Bank_Of_Am,13008,05012927,5,0.6274,-0.47,139,69,9,3,9535
2409,CA,91306,Bank_Of_Am,1273,02014215,2,0.4079,-0.9,130,27,172,1,428
2410,CA,94518,Bank_Of_Am,1028,01019316,1,0.8807,-0.13,147,5,101,1,40
2411,NY,10458,Discover,1279,02013771,2,0.9909,-0.01,145,78,112,1,30
2412,TX,77306,Chase_Rev,2725,10011228,10,0.2864,-1.25,105,57,23,8,910
2413,TX,78520,Chase,3214,08012210,8,0.9174,-0.09,135,9,32,9,550
2414,MD,20755,Discover,4044,07012426,7,0.0461,-3.08,129,19,37,6,1000
2415,FL,34113,Chase,3052,04013290,4,0.2088,-1.57,123,84,42,1,803
2416,SC,29673,Chase_Rev,2985,04013151,4,0.4524,-0.79,121,59,45,1,730
2417,CA,90022,Bank_Of_Am,2722,06012722,6,0.7191,-0.33,108,21,50,2,1850
2418,TN,37146,Chase,5994,05012923,5,0.6965,-0.36,103,21,24,9,91
2419,CA,90009,Discover,3638,01016422,1,0.9014,-0.1,131,50,239,3,315
2420,MA,01420,Bank_Of_Am,1873,02013724,2,0.6264,-0.47,120,14,167,1,80
2421,MO,63501,Bank_Of_Am,3918,05012783,5,0.1351,-2,130,71,131,17,25
2422,CA,92831,Bank_Of_Am,1290,02014362,2,0.0092,-4.69,130,20,2,1,480
2423,FL,32244,Chase,2232,03013368,3,0.8169,-0.2,122,95,7,1,558
2424,CA,95817,Bank_Of_Am,2169,05012954,5,0.7418,-0.3,140,2,92,1,925
2425,MS,39114,Chase_Rev,2347,06012588,6,0.9191,-0.08,142,37,54,1,50
2426,MA,01056,Bank_Of_Am,2485,02014245,2,0.7042,-0.35,107,59,36,2,750
2427,TX,76798,Discover,1460,10011645,10,0.3196,-1.14,138,27,38,4,25
2428,NJ,07030,Discover,4155,01016107,1,0.4195,-0.87,89,2,74,2,790
2429,NY,12401,Discover,2134,05012937,5,0.9743,-0.03,105,61,58,1,350
2430,TX,75437,Chase,886,07012361,7,0.5118,-0.67,124,17,12,6,25
2431,AZ,85550,Wells,1178,02013745,2,0.8864,-0.12,118,84,113,2,50
2432,GA,30117,Associates,1008,08000000,8,0.4221,-0.86,116,30,82,2,72
2433,CA,94063,Bank_Of_Am,2310,05012973,5,0.0559,-2.88,89,29,16,4,1646
2434,VA,22309,Associates,1014,08000000,8,0.1569,-1.85,116,43,97,1,854
2435,CO,80003,Bank_Of_Am,5815,01015281,1,0.9063,-0.1,122,70,157,3,900
2436,NY,10550,Associates,6727,01018447,1,0.7665,-0.27,97,91,66,4,2005
2437,CA,92706,Associates,2491,06012673,6,0.9990,0,135,74,71,1,489
2438,GA,30093,Chase_Rev,3489,03013520,3,0.8945,-0.11,124,6,55,2,1443
2439,NJ,07112,Associates,5075,04013044,4,0.2161,-1.53,126,38,37,1,2828
2440,NV,89128,Bank_Of_Am,6123,07012528,7,0.3741,-0.98,127,70,142,1,967
2441,NY,12594,Chase,3595,03013415,3,0.3966,-0.92,126,12,78,2,352
